seed,position,scoring,season,source,n,spearman,kendall,ndcg@12,top12_overlap,regret@12,mae,rmse
17,WR,half_ppr,2022,model,81.0,0.3976052906947356,0.2790727860929737,0.7680889833276672,0.4166666666666667,5.891666666666666,5.280863715550765,6.426707660508336
17,WR,half_ppr,2022,consensus,81.0,0.4720115536512465,0.3373679902990616,0.8997706993988525,0.5833333333333334,2.9833333333333343,57.96666666666667,64.99872648325076
17,WR,half_ppr,2022,prior_ppg,81.0,0.3270509384211109,0.230080008089985,0.7727701405602778,0.4166666666666667,5.425000000000002,5.944968071950643,7.204107482146983
17,WR,half_ppr,2023,model,77.0,0.4149150825152634,0.2864137951276925,0.6195887870233521,0.3333333333333333,7.6916666666666655,5.342906536919646,6.733247365038569
17,WR,half_ppr,2023,consensus,77.0,0.4715530309816667,0.3450062682585081,0.6807909845112825,0.5,5.408333333333331,52.89220779220779,59.07903906753103
17,WR,half_ppr,2023,prior_ppg,77.0,0.3891753457122232,0.2753846237148331,0.523046177076816,0.3333333333333333,7.183333333333335,6.740964599804745,8.068666038874678
17,WR,half_ppr,2024,model,76.0,0.3491781497033332,0.2495620138313865,0.5880883151342692,0.3333333333333333,8.31666666666667,5.225279516873076,6.473876852429119
17,WR,half_ppr,2024,consensus,76.0,0.4216284448834169,0.2982054572053008,0.5152490995410176,0.25,9.275000000000004,57.20789473684211,66.23108468798748
17,WR,half_ppr,2024,prior_ppg,76.0,0.3731231226856523,0.2636615626354197,0.5089749802661561,0.3333333333333333,9.366666666666667,6.264779620383916,7.715598504603772
17,WR,half_ppr,2025,model,90.0,0.0936081573128552,0.0616595267968565,0.4292288104681765,0.0833333333333333,9.55,5.674227111562841,6.98827213149103
17,WR,half_ppr,2025,consensus,90.0,0.3364200299859204,0.2301897278672367,0.4608350183386028,0.0833333333333333,8.891666666666667,58.18111111111112,66.93622586711423
17,WR,half_ppr,2025,prior_ppg,90.0,0.1921363684636773,0.123442403515617,0.3756606926287933,0.0833333333333333,10.35,6.653548345989521,8.007506389619346
17,WR,ppr,2021,model,85.0,0.5884013949010979,0.4133626338961274,0.5816369380280901,0.3333333333333333,10.700000000000005,6.040420474163651,7.710005977242072
17,WR,ppr,2021,consensus,85.0,0.4206039398022844,0.2849996819201754,0.5795874901203331,0.1666666666666666,10.905,60.62047058823528,67.20718550519291
17,WR,ppr,2021,prior_ppg,85.0,0.3703847329731859,0.2483133358620907,0.5958332983039365,0.3333333333333333,9.813333333333338,6.88075360815655,8.43381840473431
17,WR,ppr,2022,model,80.0,0.3697043634060722,0.255158133789316,0.7946037386422414,0.4166666666666667,6.299999999999993,5.965562284205451,7.322151919027925
17,WR,ppr,2022,consensus,80.0,0.4350807739176984,0.309744202211906,0.9076536766963318,0.5833333333333334,3.183333333333328,59.705,66.69971888996234
17,WR,ppr,2022,prior_ppg,80.0,0.2935784157886256,0.2062845608993226,0.7931362004547218,0.4166666666666667,5.999999999999996,6.21489181100762,7.60820229774794
17,WR,ppr,2023,model,79.0,0.4871463323331461,0.3500484087165467,0.6623977629175094,0.4166666666666667,7.700000000000003,6.151912693833562,7.645665471843798
17,WR,ppr,2023,consensus,79.0,0.5249080070818696,0.3914237365761009,0.7094445124679606,0.5,5.783333333333331,56.62784810126583,63.32432492006747
17,WR,ppr,2023,prior_ppg,79.0,0.432314478492329,0.3053893246776626,0.548990323519722,0.3333333333333333,7.808333333333337,6.60924940197967,8.117936921113895
17,WR,ppr,2024,model,76.0,0.3702523799913125,0.2571347233687713,0.6141380698174199,0.3333333333333333,8.733333333333333,5.92170399854097,7.282864762504312
17,WR,ppr,2024,consensus,76.0,0.4349193730840485,0.3043347958775595,0.553940945616396,0.25,9.691666666666665,58.93815789473685,67.51640638821758
17,WR,ppr,2024,prior_ppg,76.0,0.3937999718935522,0.2740422120286357,0.5346828883041572,0.3333333333333333,10.283333333333331,6.037410462194324,7.560653496698305
17,WR,ppr,2025,model,89.0,0.1198780692827683,0.077854563486909,0.4609362273708881,0.0833333333333333,11.45,6.6452492378023855,8.239127963020541
17,WR,ppr,2025,consensus,89.0,0.3690426220276036,0.2498555241388707,0.4907739503643146,0.1666666666666666,9.991666666666667,59.53146067415731,67.87051866142461
17,WR,ppr,2025,prior_ppg,89.0,0.2285861017036649,0.1462884675009968,0.4028914123987138,0.0833333333333333,11.783333333333337,6.6341829595828266,7.994614712906792
2024,QB,qb_4pt,2021,model,33.0,0.4378708129267927,0.3165878199446962,0.7296820919748277,0.4166666666666667,6.388333333333335,6.623246403712986,8.011780128838016
2024,QB,qb_4pt,2021,consensus,33.0,0.4306843835543301,0.3127963490471549,0.8157944580317523,0.5833333333333334,5.344999999999999,36.03939393939394,37.76494879614902
2024,QB,qb_4pt,2021,prior_ppg,33.0,0.0222277931752913,0.0132701481413944,0.6945269953669166,0.5,7.675000000000002,9.4351691927601,11.634967619669856
2024,QB,qb_4pt,2022,model,36.0,0.5671987829601834,0.4152756457192573,0.8187874118432258,0.5833333333333334,3.3883333333333354,4.922578789023607,6.626305682436047
2024,QB,qb_4pt,2022,consensus,36.0,0.4400103132450991,0.3102634134684107,0.8411042988830414,0.5833333333333334,4.766666666666663,35.27722222222223,37.04923136104776
